student_id,gender,department,semester,gpa_band,ds1_gpa,ds1_studytimeweekly,ds1_absences,ds1_tutoring,ds1_parentalsupport,ds1_extracurricular,ds1_sports,ds1_music,ds1_volunteering,ds1_parentaleducation,ds2_study_hours_per_day,ds2_sleep_hours_per_day,ds2_social_hours_per_day,ds2_physical_activity_hours_per_day,ds2_extracurricular_hours_per_day,ds2_stress_level,ds4_university_gpa,ds4_field_of_study,ds4_internships_completed,ds4_projects_completed,ds4_certifications,ds4_soft_skills_score,ds4_networking_score,ds4_job_offers,ds4_starting_salary,ds4_career_satisfaction,ds4_work_life_balance,ds4_current_job_level,ds5_major,ds5_interested_domain,ds5_future_career,ds5_projects,ds5_python,ds5_sql,ds5_java
STU_00111,0,CSE,3,high,3.0356935955108426,3.3719809686807367,7,0,3,1,1,0,0,3,10.0,6.4,2.4,4.7,0.5,High,3.4,Business,2,6,2,8,7,2,84000,8,7,Mid,Computer Science,Blockchain Technology,Blockchain Engineer,Smart Contracts Developer,Weak,Average,Strong
STU_00112,1,CSE,4,very_low,1.1307853592581485,15.497168043639116,21,0,2,0,0,1,0,1,5.3,5.2,0.4,11.1,2.0,High,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00113,0,CSE,2,low,1.955791738835412,15.14938101446206,16,1,2,1,0,0,0,0,6.0,6.8,0.3,9.4,1.5,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00114,1,Mechanical,2,very_low,1.1767815056705988,14.960694786831771,26,0,4,1,0,1,1,1,6.0,6.8,6.0,2.7,2.5,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00115,0,Mechanical,1,high,3.2898231421759827,13.812454841626831,3,0,3,1,1,1,1,2,7.6,6.8,5.6,2.0,2.0,Moderate,3.5,Business,3,7,3,8,7,3,88000,8,7,Mid,Computer Science,Game Development,Game Developer,Mobile Game Development,Weak,Strong,Average
STU_00116,1,CSE,8,high,3.4590447338738057,17.693499699066997,2,1,3,0,1,0,1,2,8.8,5.8,4.8,2.2,2.4,High,3.4,Business,2,6,2,8,7,2,84000,8,7,Mid,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_00117,1,Civil,1,very_low,1.4373707502913808,7.777029929482328,18,0,1,0,1,0,0,1,5.8,7.0,0.3,9.5,1.4,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00118,1,CSE,1,low,1.558632200330993,13.189801162491683,24,1,2,0,1,1,0,4,5.2,5.8,5.3,6.0,1.7,High,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_00119,0,ECE,2,low,1.744497662766337,10.94255285137801,13,0,2,0,1,0,0,1,6.3,8.8,3.6,2.6,2.7,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00120,0,CSE,7,very_low,0.2861100389415956,2.894212722730398,27,0,2,0,0,1,0,3,5.4,6.9,1.9,6.2,3.6,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00121,0,Civil,6,medium,2.5706824923097638,9.423451187562836,8,0,3,1,1,0,0,1,7.1,7.4,1.6,5.9,2.0,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Database Management,Database Administrator,SQL Query Optimization,Average,Weak,Strong
STU_00122,1,IT,5,low,1.674676218445066,10.617180685769515,15,0,0,0,1,1,0,3,5.9,5.5,3.8,6.9,1.9,High,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00123,0,CSE,1,medium,2.7890998282690926,11.086451961673108,8,0,2,1,1,0,0,0,7.2,7.8,1.6,3.4,4.0,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,Computer Science,Computer Vision,Computer Vision Engineer,Object Detection,Strong,Average,Weak
STU_00124,1,IT,3,low,2.058575292693283,3.1532205359381598,13,1,0,0,1,0,0,2,6.2,6.1,0.4,9.8,1.5,Moderate,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00125,0,CSE,1,very_low,0.5672500284902902,11.223004248703488,25,0,2,1,0,0,0,2,5.0,9.3,4.1,5.5,0.1,Low,2.9,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_00126,1,CSE,3,very_low,0.9157121795938512,1.2863844638716704,21,0,3,0,0,0,0,2,6.7,5.6,2.5,9.1,0.1,High,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00127,0,CSE,5,very_low,0.1126350589951871,0.2305202810597051,26,0,2,0,0,0,0,1,5.8,7.0,0.3,9.5,1.4,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00128,1,Civil,3,high,3.08869986818596,6.095218255946515,2,1,2,0,1,0,0,3,8.8,9.7,0.3,1.5,3.7,High,3.4,Psychology,2,5,2,8,7,2,80000,7,6,Mid,Computer Science,Database Management,Database Administrator,SQL Query Optimization,Average,Weak,Strong
STU_00129,1,Mechanical,8,high,3.038116129209991,14.287751240745848,6,0,0,1,0,1,0,3,6.8,6.7,3.1,6.0,1.4,Moderate,3.2,Nursing,2,6,2,7,6,2,68000,7,7,Mid,Computer Science,Mobile App Development,Mobile App Developer,Android App,Average,Weak,Strong
STU_00130,1,Civil,4,medium,2.748610257448085,9.925902510012794,6,0,3,0,0,0,0,2,5.1,8.9,3.4,5.2,1.4,Low,2.9,Arts,0,2,0,6,4,0,35000,5,7,Entry,Computer Science,IoT (Internet of Things),IoT Developer,Smart Home Automation,Weak,Strong,Average
STU_00131,1,Mechanical,5,very_low,1.146086034129592,8.619661256945168,18,0,1,1,0,0,0,2,5.3,7.7,3.8,5.1,2.1,Low,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00132,0,Mechanical,3,very_low,0.7696361214560695,9.648472031894578,21,0,1,0,0,0,0,1,5.5,8.9,1.0,5.1,3.5,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00133,0,IT,7,high,3.03210533252155,16.926360255617475,6,0,2,1,1,0,0,3,9.6,10.0,2.0,0.4,2.0,High,3.1,Psychology,1,4,1,6,5,1,56000,6,8,Entry,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_00134,0,ECE,2,high,3.228448079477929,7.603899959503551,2,1,1,1,0,1,0,1,8.6,8.3,3.2,2.6,1.3,High,3.5,Psychology,3,7,3,8,7,3,86000,8,7,Mid,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_00135,0,Civil,1,very_low,1.139337063496313,18.677175915714788,27,1,4,0,0,0,0,0,5.8,7.0,0.3,9.5,1.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00136,1,IT,7,low,1.879575445166732,10.437245906643575,19,1,1,1,1,1,0,2,5.2,8.4,0.1,7.9,2.4,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00137,1,ECE,4,very_low,0.9175822003619482,14.054765985791738,27,0,2,0,1,0,0,3,5.5,8.9,1.0,5.1,3.5,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00138,0,ECE,6,medium,2.9640587263043403,8.659460996794126,0,0,1,1,0,0,0,3,8.1,7.8,0.1,5.2,2.8,High,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,Computer Science,Computer Vision,Computer Vision Engineer,Object Detection,Strong,Average,Weak
STU_00139,0,Civil,2,medium,2.902602512683793,6.78406862543836,8,1,3,0,0,1,0,1,5.3,7.8,1.7,8.5,0.7,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_00140,0,IT,8,very_low,1.137899800685294,6.9979092729479735,21,0,3,0,0,0,0,3,5.6,7.1,2.3,5.5,3.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00141,0,IT,4,low,2.3321590405051187,18.92757306716742,10,0,1,1,1,0,0,2,5.2,5.8,5.3,6.0,1.7,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00142,1,IT,1,low,1.8981464002812247,3.924685633757112,14,0,2,1,0,0,0,2,5.7,5.0,1.0,9.3,3.0,High,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00143,1,CSE,4,very_low,1.139337063496313,18.677175915714788,27,1,4,0,0,0,0,0,5.3,7.6,4.5,4.2,2.4,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00144,0,CSE,6,high,3.0571217282122816,10.29142232535601,4,0,3,1,1,0,1,3,9.5,5.1,2.0,4.3,3.1,High,3.1,Education,1,4,1,7,6,1,50000,6,8,Entry,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_00145,1,CSE,1,low,2.0622007000872045,5.036294040182634,12,0,3,0,0,0,0,2,5.7,6.0,3.0,6.8,2.5,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00146,1,ECE,2,very_low,1.48259597306949,4.190384486250642,17,0,1,0,0,1,0,0,5.5,6.7,5.2,4.8,1.8,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00147,1,Civil,4,low,1.7473564518959883,1.0453733512319308,19,1,2,0,0,1,0,0,5.2,5.8,5.3,6.0,1.7,High,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00148,1,ECE,5,medium,2.556801662833417,3.258053089547881,8,0,2,1,1,0,0,1,5.4,9.8,4.4,4.4,0.0,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,iOS App,Average,Weak,Strong
STU_00149,1,CSE,1,very_low,1.2325571657328191,14.109933038692477,20,0,2,0,0,0,0,1,5.2,5.8,5.3,6.0,1.7,High,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00150,0,CSE,8,very_low,0.8330790224853892,10.334720898801288,22,0,0,0,1,0,0,1,5.5,9.1,4.4,1.4,3.6,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00151,0,Civil,8,very_high,3.619460869693516,19.56530927058948,3,0,2,1,0,1,1,1,9.5,6.4,3.0,3.6,1.5,High,3.7,Engineering,4,8,4,9,8,4,116000,9,6,Mid,Computer Science,Software Development,Software Engineer,Web Application Development,Strong,Weak,Strong
STU_00152,1,IT,1,low,2.397182557625913,7.924946936328119,6,0,1,0,1,0,0,1,5.6,7.1,2.3,5.5,3.5,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00153,0,CSE,8,low,1.821442173929074,11.06855401574136,14,0,3,0,0,0,0,1,6.7,6.0,0.4,7.5,3.4,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00154,0,Mechanical,3,low,1.5595945190402771,7.59848581924029,15,0,2,0,0,0,1,1,5.5,9.1,4.4,1.4,3.6,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00155,0,CSE,5,very_low,1.150153548429549,11.717261010558431,19,0,1,0,1,0,0,1,5.1,6.6,0.3,9.2,2.8,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00156,0,CSE,8,very_low,1.3775728397779787,17.09234926303671,18,0,0,0,1,0,0,2,5.0,9.3,4.1,5.5,0.1,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00157,0,ECE,1,very_low,1.4729004934270762,12.13439159564464,19,0,3,0,0,0,1,3,5.8,7.0,0.3,9.5,1.4,Low,3.0,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_00158,1,Mechanical,7,low,1.515639098395023,12.120276638721624,20,1,2,0,1,0,0,2,5.1,8.8,0.8,8.3,1.0,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00159,1,CSE,6,very_low,1.2875951312580094,12.083478763451836,27,0,3,1,0,1,0,1,5.9,5.5,3.8,6.9,1.9,High,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00160,1,Civil,3,very_low,1.0866966802818123,7.895506335433657,23,0,2,1,1,0,1,3,5.5,8.9,1.0,5.1,3.5,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00161,0,IT,6,very_low,0.968725634893168,5.949853399853364,20,1,0,0,0,0,0,2,6.8,8.9,4.0,1.3,3.0,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00162,1,IT,5,low,2.006721725237717,4.294702502431265,6,0,1,0,0,0,0,1,5.1,6.6,0.3,9.2,2.8,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00163,0,Mechanical,3,very_low,1.2875951312580094,12.083478763451836,27,0,3,1,0,1,0,1,5.3,9.6,0.6,6.5,2.0,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00164,0,CSE,7,high,3.2683025478531924,13.405079520887185,1,0,2,0,0,0,0,2,6.7,5.3,1.9,7.2,2.9,High,3.2,Law,2,6,2,7,6,2,72000,7,7,Mid,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_00165,1,Civil,6,medium,2.79138610847234,14.252028145967865,8,0,3,0,0,0,0,0,6.7,8.1,2.2,3.1,3.9,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,iOS App,Average,Weak,Strong
STU_00166,1,ECE,4,very_low,0.5242135665585334,14.712853200227304,28,0,3,0,0,0,0,1,5.4,6.9,1.9,6.2,3.6,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00167,0,Mechanical,4,very_low,0.9807358437488028,7.282421136830108,18,0,2,0,0,0,0,4,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00168,0,IT,5,low,1.5165082679194366,14.846204910674489,22,1,3,0,0,0,0,1,5.3,5.2,0.4,11.1,2.0,High,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_00169,0,CSE,4,very_low,1.2680087507224682,13.95980942995585,25,0,2,0,1,1,1,4,5.0,9.3,4.1,5.5,0.1,Low,3.0,Arts,1,3,1,6,5,1,46000,6,8,Entry,,,,,,,
STU_00170,1,ECE,4,very_low,0.9471334632498166,6.59949790580553,19,0,2,0,0,0,0,1,5.4,6.9,1.9,6.2,3.6,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00171,1,Mechanical,3,high,3.308664019789773,9.91638945297078,3,0,4,1,0,0,0,4,6.5,5.5,5.5,6.2,0.3,High,3.5,Psychology,3,7,3,9,8,3,94000,8,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,Android App,Average,Weak,Strong
STU_00172,1,CSE,7,low,1.581931480635446,16.643249074582368,16,0,2,1,0,0,0,2,5.1,8.8,0.8,8.3,1.0,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00173,0,CSE,1,low,1.5003394189345471,11.966121513920376,16,1,1,0,0,0,0,3,5.7,5.0,1.0,9.3,3.0,High,3.0,Business,1,4,1,6,5,1,56000,6,8,Entry,,,,,,,
STU_00174,1,CSE,3,medium,2.952721567213245,15.701437231270257,7,0,3,1,1,0,0,0,7.4,6.1,4.1,2.9,3.5,Moderate,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_00175,0,ECE,4,medium,2.968807133269986,0.001056538645936,4,1,3,0,1,0,0,1,7.0,9.7,0.3,4.7,2.3,Moderate,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,Android App,Average,Weak,Strong
STU_00176,1,CSE,6,very_low,0.4937411351889655,5.413492119305787,24,0,3,0,0,0,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,46000,6,8,Entry,,,,,,,
STU_00177,1,CSE,2,very_low,0.9430459197705604,13.230486482923498,25,0,3,1,0,0,0,3,5.7,8.6,3.0,6.4,0.3,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00178,1,Civil,1,low,1.6560601255004677,6.508365613652156,20,1,2,1,0,1,1,2,5.1,8.8,0.8,8.3,1.0,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00179,1,ECE,1,low,1.6884763841942343,6.811518748422374,14,0,0,0,1,0,0,0,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00180,0,ECE,1,low,2.1471716250185144,11.851363655296536,11,0,1,0,0,0,0,1,5.7,8.6,3.0,6.4,0.3,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00181,0,ECE,6,medium,2.618699894953416,2.4582236508449,3,0,1,0,0,1,0,3,6.0,5.1,5.4,6.7,0.8,High,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_00182,0,ECE,8,low,1.7629211240998668,14.763015096833794,20,1,3,0,1,0,0,1,5.2,5.8,5.3,6.0,1.7,High,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00183,0,IT,4,very_high,3.659836405312248,1.8207262989088344,1,1,3,0,1,1,0,3,9.8,9.8,3.6,0.0,0.8,High,3.6,Business,3,8,3,9,8,4,102000,9,6,Mid,Computer Science,Machine Learning,Machine Learning Engineer,Image Classification,Strong,Weak,Weak
STU_00184,1,CSE,6,very_low,1.0007755569217258,10.022394016506963,24,1,2,0,0,0,0,2,6.2,6.1,0.4,9.8,1.5,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00185,0,IT,2,low,2.0046273170074884,7.019512478521827,9,0,1,1,0,0,1,3,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00186,1,ECE,5,very_low,1.0438658671427483,11.755908101327444,20,0,3,0,0,0,0,2,5.6,7.1,2.3,5.5,3.5,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00187,0,IT,1,high,3.0213988805197203,7.785327936180966,1,0,2,0,1,0,1,2,9.0,7.8,3.1,1.3,2.8,High,3.5,Medicine,3,7,3,9,8,3,94000,8,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,iOS App,Average,Weak,Strong
STU_00188,1,Civil,1,very_low,1.230428755834961,16.214413458903497,23,1,1,0,1,0,0,2,6.8,8.9,4.0,1.3,3.0,Moderate,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00189,0,Mechanical,7,very_low,1.3423871779577343,0.9213833935093518,20,0,2,0,1,1,0,4,5.2,5.8,5.3,6.0,1.7,High,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00190,1,Mechanical,7,low,1.8298105464885008,6.694706531585581,13,0,3,0,0,0,0,2,5.5,9.1,4.4,1.4,3.6,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00191,1,IT,7,low,1.878264180025782,9.612960566248178,10,0,1,0,0,0,0,2,5.3,9.6,0.6,6.5,2.0,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00192,1,Civil,2,very_low,1.223828264622006,16.583635598998356,23,0,3,0,0,0,1,4,6.7,6.0,0.4,7.5,3.4,Moderate,2.9,Arts,0,2,0,6,4,0,35000,5,7,Entry,,,,,,,
STU_00193,1,Mechanical,6,very_low,0.6176804235913715,2.058922894005724,29,0,4,0,1,0,1,2,5.5,6.7,5.2,4.8,1.8,Low,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00194,0,CSE,4,high,3.1844421071087297,15.716169684887,9,1,2,0,1,0,0,0,9.2,8.3,2.4,2.7,1.4,High,3.5,Engineering,3,7,3,8,7,3,95000,8,6,Mid,Computer Science,Software Development,Embedded Software Engineer,Embedded Systems,Weak,Strong,Average
STU_00195,0,CSE,3,low,2.3780489451557907,14.72034736730672,13,1,3,1,0,0,1,2,5.9,6.3,1.4,7.0,3.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00196,1,IT,3,high,3.2389317177358112,6.391788525199966,6,1,2,1,0,1,0,0,9.1,6.4,5.1,0.3,3.1,High,3.3,Law,2,6,2,7,6,2,72000,7,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,iOS App Development,Weak,Strong,Average
STU_00197,0,CSE,7,low,1.798950340087624,17.125702560935245,13,0,1,0,0,1,0,2,6.0,6.8,0.3,9.4,1.5,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00198,1,ECE,5,very_low,0.4244328946229094,7.471325720781612,23,0,1,0,0,0,0,4,7.0,7.1,5.8,1.4,2.7,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00199,1,IT,8,very_high,3.812757187598897,10.10331423045465,1,0,3,1,1,0,0,4,8.1,7.0,0.2,7.9,0.8,High,3.9,Business,4,9,4,10,9,5,134000,10,5,Senior,Computer Science,Software Engineering,Software Engineer,E-commerce Website,Strong,Strong,Average
STU_00200,0,IT,1,medium,2.7012305082850903,5.73733749965588,8,0,1,1,1,0,0,2,8.8,6.6,2.6,5.3,0.7,High,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,Computer Science,Human-Computer Interaction,UX Designer,User Experience Researcher,Weak,Average,Strong
STU_00201,1,IT,4,very_high,3.5921289778598062,1.317843300639454,0,1,2,0,0,1,0,4,9.4,9.6,0.7,1.4,2.9,High,3.7,Computer Science,3,8,3,9,8,4,106000,9,6,Mid,Computer Science,Artificial Intelligence,NLP Research Scientist,Natural Language Processing,Strong,Weak,Weak
STU_00202,0,IT,8,high,3.1252696624964185,10.642359449175654,6,0,4,1,1,0,0,3,7.9,9.0,0.5,3.2,3.4,Moderate,3.3,Business,2,6,2,7,6,2,72000,7,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,Android App,Average,Weak,Strong
STU_00203,0,ECE,4,medium,2.7455540828498277,17.02968898627988,8,0,3,0,0,0,0,1,5.9,8.3,0.9,5.3,3.6,Low,2.8,Arts,0,2,0,5,4,0,32000,5,7,Entry,Computer Science,Database Management,Database Administrator,SQL Query Optimization,Average,Weak,Strong
STU_00204,1,CSE,3,very_low,1.0583113523259429,12.665669646659907,26,1,1,0,1,1,0,0,6.8,8.9,4.0,1.3,3.0,Moderate,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00205,0,Civil,4,low,2.4052675257641485,6.684306745202293,4,0,0,0,0,0,0,1,5.8,9.3,5.7,2.5,0.7,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00206,0,ECE,4,very_low,0.205067960146301,2.6703110270563912,28,0,3,0,0,0,0,3,5.8,7.0,0.3,9.5,1.4,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00207,1,IT,1,low,2.471395779180272,16.89418334151725,10,0,3,0,0,0,1,1,5.2,9.8,3.0,4.6,1.4,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00208,0,ECE,5,very_low,1.0933875706255465,5.880067771899062,23,0,2,1,1,0,0,1,6.2,6.1,0.4,9.8,1.5,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00209,1,CSE,7,low,2.2675844008883907,13.790684178108304,13,0,3,1,0,0,0,2,5.4,6.9,1.9,6.2,3.6,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00210,1,CSE,3,very_high,3.5485205508668662,16.20865827146341,1,0,3,1,0,0,0,2,9.0,8.3,2.3,3.2,1.2,High,3.8,Computer Science,4,9,5,10,9,5,140000,10,5,Senior,Computer Science,Artificial Intelligence,AI Researcher,Neural Network Development,Strong,Average,Weak
STU_00211,0,IT,6,very_low,1.199651387587034,1.9150839732671527,18,0,2,0,1,0,1,0,5.9,6.3,1.4,7.0,3.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00212,1,CSE,4,medium,2.629211521173767,12.761854515929048,9,1,3,0,0,1,0,2,7.1,7.5,5.2,3.3,0.9,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_00213,1,ECE,2,low,1.5347823896807868,19.255696159614644,18,0,4,0,0,0,0,1,5.7,8.6,3.0,6.4,0.3,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00214,1,CSE,6,low,1.5066627733506968,19.11837599924088,26,0,3,0,1,1,0,3,6.3,8.8,3.6,2.6,2.7,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00215,0,IT,4,high,3.3104012689001965,13.54147425316896,3,1,3,1,0,0,1,3,9.0,7.8,3.1,1.3,2.8,High,3.1,Psychology,1,4,1,6,5,1,56000,6,8,Entry,Computer Science,Machine Learning,Machine Learning Engineer,Natural Language Processing,Strong,Average,Weak
STU_00216,0,CSE,1,very_high,3.9794209177543953,1.5654896145975172,4,1,4,1,1,0,0,2,9.7,9.9,0.9,3.0,0.5,High,3.9,Computer Science,4,9,5,10,9,5,144000,10,5,Senior,Computer Science,Cybersecurity,Information Security Analyst,Network Security,Average,Weak,Strong
STU_00217,1,IT,6,low,1.580398635704129,16.635706003703184,24,1,4,0,1,0,0,2,6.0,6.8,0.3,9.4,1.5,Moderate,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_00218,1,ECE,6,medium,2.7808169956104924,12.133786463957716,2,0,0,0,0,0,0,2,6.0,5.8,4.0,6.2,2.0,High,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_00219,1,IT,6,very_low,0.8782126167627767,1.5598773281881817,15,0,0,0,0,0,1,3,5.3,10.0,2.0,6.3,0.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00220,0,IT,5,very_low,1.3276664298868446,3.283699281127175,18,0,2,0,0,0,0,1,5.4,6.9,1.9,6.2,3.6,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00221,0,CSE,4,very_high,3.5734742103297656,18.4444663630972,0,0,3,1,0,0,0,1,8.6,5.1,2.5,5.1,2.7,High,3.7,Computer Science,3,8,3,9,8,4,108000,9,6,Mid,Computer Science,Digital Forensics,Digital Forensics Specialist,Computer Forensic Analyst,Weak,Average,Strong
STU_00222,0,ECE,7,low,2.4229283329107885,11.705217510196931,4,0,1,0,1,0,0,0,5.3,5.2,0.4,11.1,2.0,High,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
